"","symbol","log2FC","pvalue","padj","statistic","baseMean"
"1","NM_001313945.2",40.8019546371525,6.3394743809952e-17,2.09247030893509e-12,8.35873423341709,21.3553756857897
"2","NM_001005221.2",0.945279432180725,0.895040134535303,1,0.131929399371095,0.0545438561104676
"3","NM_001005277.1",0.945279432180725,0.895040134535303,1,0.131929399371095,0.0545438561104676
"4","NM_015658.4",-0.290557490584679,0.241746862076137,1,-1.17063166894746,175.155005963796
"5","NM_198317.3",-0.548834127512758,0.402437230205175,1,-0.837276384730563,19.4751346300841
"6","NM_032129.3",1.88230140236997,0.349045855781324,1,0.936441623302517,0.66741560917763
"7","NM_001160184.2",-0.978286384528192,0.706677671079768,1,-0.376321804476738,0.443080678215663
"8","NM_001367552.1",-2.87203342392572,0.686052046156441,1,-0.404218506304082,0.360177095176001
"9","NM_001291367.2",0,1,1,0,0.0551965959933529
"10","NM_001142467.2",-0.0817047833768246,0.890762378138172,1,-0.137339590600452,85.4010632978709
"11","NM_021170.4",-0.985811357431771,0.336887184242364,1,-0.960333918949425,37.5418607575626
"12","NM_005101.4",-0.140019364235511,0.83222738347839,1,-0.211845739280325,120.704270164397
"13","NM_198576.4",-0.500602972993652,0.41163250696874,1,-0.821024159512847,28.8361559300479
"14","NM_001305275.2",-0.588824828039276,0.545418952644781,1,-0.60463890178377,8.02269638021299
"15","NM_001364727.2",-0.978265276830326,0.889866016482965,1,-0.138473747114788,0.223193917771841
"16","NM_001205252.2",0.394987807571546,0.753445904396136,1,0.314098927077285,1.15987285939996
"17","NM_001330306.2",-1.39808217546751,0.147339713080861,1,-1.44899237109374,2.68633174789544
"18","NM_001363525.2",3.0604572351823,0.121087896903387,1,1.55022343485153,1.54220643153403
"19","NM_017891.5",-0.706575170420751,0.538888702707597,1,-0.614494354238267,3.40485587636528
"20","NM_004195.3",-0.978264577878248,0.891399920619539,1,-0.136533022714515,0.0275081676129876
"21","NM_148901.2",0,1,1,0,0.0285028573986243
"22","NM_003327.4",0,1,1,0,0.0282258963533301
"23","NM_080605.4",-0.15826880677988,0.578832084552793,1,-0.55509148813886,20.4527515671563
"24","NM_001014980.3",-0.160910861455598,0.865983596130783,1,-0.168762321649986,3.21669834371912
"25","NM_194315.2",0.377244227403275,0.587151591569091,1,0.542968353778742,6.12211640156482
"26","NM_058167.3",-0.167974820900934,0.546463094993292,1,-0.603068538623406,32.8376446784909
"27","NM_194457.2",-0.666522658170254,0.575852902768921,1,-0.559452554673866,5.37090053647757
"28","NM_001130413.4",-0.517780692685605,0.396894184963787,1,-0.847181102652317,16.6012808759975
"29","NM_030649.3",-0.361462840181209,0.486102590527798,1,-0.696521032087667,29.8337990599277
"30","NM_153339.3",-0.461523970996411,0.41470767160675,1,-0.815637191316672,56.6503569437304
"31","NM_017871.6",-0.331764717708761,0.234866963689002,1,-1.18791483686816,74.9320677879688
"32","NM_001256463.2",-0.398294895825099,0.709073254819984,1,-0.37310102636286,5.96082338060329
"33","NM_001029885.2",-0.749004779021257,0.252300718735177,1,-1.14477899470185,8.8747735243846
"34","NM_152228.3",-0.016492572848761,0.998163421627069,1,-0.00230181167171007,0.223401036583392
"35","NM_001330311.2",-1.70021968169314,0.0735729528127358,1,-1.78925999974502,15.1100413518086
"36","NM_004421.3",0.153946796353253,0.849559829902972,1,0.189680081754693,15.7727970683563
"37","NM_001282585.1",-0.350446500632206,0.42443224756652,1,-0.798755415067953,9.69124840966025
"38","NM_032348.4",-0.361194302441166,0.652591787997091,1,-0.450164560469724,4.23053231263009
"39","NM_001282583.2",-0.363325283653474,0.597361719029471,1,-0.528198285826599,4.20897245997682
"40","NM_001127229.2",-0.845825961562767,0.526348508300077,1,-0.633589877982362,5.19305102789948
"41","NM_001127230.2",-0.978264577878249,0.891399920619539,1,-0.136533022714515,0.367756004430361
"42","NM_017900.3",-0.301564123477906,0.354329797761175,1,-0.92622358575062,151.486240291907
"43","NM_001350497.1",0.0444823843855117,0.863404493610049,1,0.172042020866916,36.405981902669
"44","NM_001350499.2",-0.22248119140262,0.745208358395561,1,-0.324963946733271,4.87891328710164
"45","NM_001350498.2",-1.69946518695152,0.808661845309879,1,-0.242152698756605,3.15458439733627
"46","NM_001320153.3",-0.135314322612842,0.443828229354156,1,-0.765744691444759,82.8769085826247
"47","NM_001320155.3",-0.978279376598377,0.831288567878426,1,-0.213049225079286,0.308973142600565
"48","NM_030937.6",-0.431701699797054,0.724222508692753,1,-0.352821174118445,1.93631211581348
"49","NM_001318485.2",-0.0977391943391463,0.699504045701501,1,-0.385990039368841,29.8745572688527
"50","NM_017971.4",-0.063228321466164,0.567063362887738,1,-0.572381770836081,192.871867043033
"51","NM_001243535.2",0.893906521748049,0.840910631363068,1,0.200728809612686,0.498413533991164
"52","NM_001243536.2",-0.0190692147101981,0.991003313149332,1,-0.0112759137627087,0.889298162279212
"53","NM_001146685.1",-0.0164927416758856,0.997631400106857,1,-0.00296860409190627,0.277750997114438
"54","NM_199121.3",0.945279432180724,0.895040134535303,1,0.131929399371095,0.109790587958145
"55","NM_022834.5",-0.596541705295407,0.721609015128301,1,-0.356309206848924,0.724298000380083
"56","NM_001039211.3",-0.0178843782257935,0.982603023644377,1,-0.0218056043271804,2.51571204966624
"57","NM_031921.6",0.79708914881617,0.539543351040489,1,0.61350367880198,1.95930426252024
"58","NM_001317238.2",-0.496110623158965,0.237906431382921,1,-1.18023583200939,17.1882647770385
"59","NM_001170535.3",-0.339406564893854,0.563706906377838,1,-0.577344280513557,64.305969536323
"60","NM_018188.5",-1.11774869692261,0.419216260034435,1,-0.807781702810145,2.1315888691156
"61","NM_001114748.2",-0.0164929511093077,0.994373395487695,1,-0.0070519614291142,0.56134633740793
"62","NM_014188.3",0.0603858369207591,0.524639577477622,1,0.636209967290323,206.74432936095
"63","NM_001242659.2",-0.61227124881143,0.370519275747672,1,-0.895501104282237,9.29381012055124
