"","symbol","log2FC","pvalue","padj","statistic","baseMean"
"1","NM_001313945.2",40.4327039234451,1.21135463173106e-16,3.99831823295471e-12,8.28198833299802,21.3553756857897
"2","NM_001367972.1",-5.2990395823224,0.000108473564790335,0.821583191720455,-3.87081168806682,3.13466089756689
"3","NM_001352332.2",0.493981976223167,5.65707847441111e-05,0.821583191720455,4.02667647519735,334.239553573023
"4","NM_003096.4",0.367242981024568,0.00012445590203903,0.821583191720455,3.83717871407019,442.058427404954
"5","NM_174889.5",0.468984068972759,8.92704765043929e-05,0.821583191720455,3.91804383056372,182.413922843492
"6","NM_001005221.2",0,1,1,0,0.0545438561104676
"7","NM_001005277.1",0,1,1,0,0.0545438561104676
"8","NM_015658.4",-0.147300516451653,0.551845714786332,1,-0.594996643245907,175.155005963796
"9","NM_198317.3",-0.660875072936293,0.31622734147056,1,-1.00224072828523,19.4751346300841
"10","NM_032129.3",1.91066643091727,0.341951204501406,1,0.950316997888934,0.66741560917763
"11","NM_001160184.2",-0.944370089097068,0.716399413454453,1,-0.36327507123005,0.443080678215663
"12","NM_001367552.1",-2.83811788451123,0.689565244269102,1,-0.399445132648882,0.360177095176001
"13","NM_001291367.2",0,1,1,0,0.0551965959933529
"14","NM_001142467.2",-0.39841274285432,0.504515506037179,1,-0.667401816312445,85.4010632978709
"15","NM_021170.4",-1.46855086202322,0.15481344178866,1,-1.42273344355931,37.5418607575626
"16","NM_005101.4",-0.838804472066992,0.206036949880689,1,-1.26453811317974,120.704270164397
"17","NM_198576.4",-1.10462548190924,0.0756829418829538,1,-1.77630328616981,28.8361559300479
"18","NM_001305275.2",-0.983542814766679,0.321669744997367,1,-0.991032430122079,8.02269638021299
"19","NM_001364727.2",-0.944349713183806,0.893661165271079,1,-0.133672988777682,0.223193917771841
"20","NM_001205252.2",0.432508075818128,0.730796914501838,1,0.344065650538345,1.15987285939996
"21","NM_001330306.2",-1.3588403496886,0.158704145407537,1,-1.40944324156903,2.68633174789544
"22","NM_001363525.2",1.49474853313965,0.474847029505925,1,0.714614909256747,1.54220643153403
"23","NM_017891.5",-1.36248495150974,0.263462652230661,1,-1.11824433876089,3.40485587636528
"24","NM_004195.3",-0.944349038463758,0.895142844457139,1,-0.131799547519802,0.0275081676129876
"25","NM_148901.2",0,1,1,0,0.0285028573986243
"26","NM_003327.4",0,1,1,0,0.0282258963533301
"27","NM_080605.4",-0.353413421017315,0.23004803111044,1,-1.20023514102692,20.4527515671563
"28","NM_001014980.3",-1.30485414370545,0.23491045816188,1,-1.18780445669879,3.21669834371912
"29","NM_194315.2",-0.0978731576112412,0.893608954340045,1,-0.133739013013231,6.12211640156482
"30","NM_058167.3",-0.0772428664255295,0.780386372716209,1,-0.278815559914836,32.8376446784909
"31","NM_194457.2",-1.64118218459212,0.190749687107111,1,-1.30836456022179,5.37090053647757
"32","NM_001130413.4",-0.7838232494689,0.206487529653251,1,-1.26328289920575,16.6012808759975
"33","NM_030649.3",-0.505393055616821,0.333226971910339,1,-0.967634437775847,29.8337990599277
"34","NM_153339.3",-0.446294706453391,0.430412183060274,1,-0.788486515395727,56.6503569437304
"35","NM_017871.6",-0.336894385777201,0.228561131596231,1,-1.20407360291116,74.9320677879688
"36","NM_001256463.2",-0.674546658013162,0.533113451815876,1,-0.623260345587535,5.96082338060329
"37","NM_001029885.2",-0.942189686849211,0.157993087116086,1,-1.41185354993948,8.8747735243846
"38","NM_152228.3",-0.94434903846376,0.895142844457139,1,-0.131799547519802,0.223401036583392
"39","NM_001330311.2",-1.51897460345509,0.107661921134784,1,-1.60879158684062,15.1100413518086
"40","NM_004421.3",-0.229389075471869,0.779479578877419,1,-0.279997296722875,15.7727970683563
"41","NM_001282585.1",-0.546340232018242,0.228886456021233,1,-1.20323225569005,9.69124840966025
"42","NM_032348.4",-0.202536386272767,0.798240904436766,1,-0.255624362852109,4.23053231263009
"43","NM_001282583.2",-0.469107053637511,0.504021433702557,1,-0.668175717513254,4.20897245997682
"44","NM_001127229.2",-1.7378193908945,0.208412853690442,1,-1.25794166580451,5.19305102789948
"45","NM_001127230.2",0.0174229665657275,0.998059815129977,1,0.00243166352300326,0.367756004430361
"46","NM_017900.3",-0.106373016134439,0.743223218362806,1,-0.327587970862851,151.486240291907
"47","NM_001350497.1",-0.129081962213176,0.624708159588762,1,-0.489188628327626,36.405981902669
"48","NM_001350499.2",0.0160442295007074,0.980856076591539,1,0.0239956524007558,4.87891328710164
"49","NM_001350498.2",-4.53902852976692,0.521403454999693,1,-0.641183520794156,3.15458439733627
"50","NM_001320153.3",-0.287740578015763,0.109786109218095,1,-1.59915525725396,82.8769085826247
"51","NM_001320155.3",0.0174232301320573,0.996972495808539,1,0.00379442290904677,0.308973142600565
"52","NM_030937.6",0.601159063681614,0.573736244314258,1,0.562557492187079,1.93631211581348
"53","NM_001318485.2",0.196277323568859,0.423087310161757,1,0.801076585860057,29.8745572688527
"54","NM_017971.4",-0.0639401697387646,0.564048954625809,1,-0.576837914259267,192.871867043033
"55","NM_001243535.2",-0.944363759300266,0.833425161234708,1,-0.210310729999371,0.498413533991164
"56","NM_001243536.2",1.33903299516991,0.368645915447324,1,0.899012663572297,0.889298162279212
"57","NM_001146685.1",0.0174231449168793,0.997497780965248,1,0.00313607163142247,0.277750997114438
"58","NM_199121.3",0.979194971595213,0.891297275936816,1,0.136662874565808,0.109790587958145
"59","NM_022834.5",-1.46378500124289,0.407862291711039,1,-0.827661388417318,0.724298000380083
"60","NM_001039211.3",-0.174947065251178,0.835584307534345,1,-0.207544929821264,2.51571204966624
"61","NM_031921.6",0.0163257341310638,0.990595683363364,1,0.0117868359100046,1.95930426252024
"62","NM_001317238.2",-0.245529498492252,0.551256417070486,1,-0.595878470192717,17.1882647770385
"63","NM_001170535.3",-0.374071561627333,0.524927287843212,1,-0.635768551694581,64.305969536323
"64","NM_018188.5",-2.68505486855902,0.0978728688168376,1,-1.65525457609994,2.1315888691156
"65","NM_001114748.2",-0.944370697303011,0.686368176071459,1,-0.403788605691565,0.56134633740793
"66","NM_014188.3",0.127283635519604,0.178141212832364,1,1.34650033372822,206.74432936095
"67","NM_001242659.2",-0.837245495687981,0.228870505205212,1,-1.20327348750139,9.29381012055124
"68","NM_001170688.1",0,1,1,0,0.423855065839871
"69","NM_001170687.2",-1.22853926641901,0.228697607471632,1,-1.20372054810733,12.8836404236966
"70","NM_001170686.2",0.0157465457821373,0.994317577388654,1,0.00712192079859777,1.06344136547699
"71","NM_080875.3",-0.184564909000827,0.949777438458321,1,-0.0629862688767223,5.44699326930241
"72","NM_001170689.2",-2.83885901662462,0.37577671619575,1,-0.88570462355412,1.12290951066933
"73","NM_006983.2",-1.87826392148202,0.317962172519977,1,-0.998654327936071,0.976755457844597
"74","NM_033489.3",-0.428043927722821,0.262097870893613,1,-1.12144645630811,17.6376451556107
"75","NM_001787.3",-1.08912658303754,0.359388933509998,1,-0.91653008873154,4.28654729851033
"76","NM_033486.3",0.335264864900587,0.480441952455893,1,0.705591916832386,23.6536923246187
"77","NM_033490.3",-1.10876278521372,0.184592637570372,1,-1.32674624549045,6.26787450028401
"78","NM_033487.3",0.078483288345703,0.871162913937959,1,0.162181517586785,16.9865718238173
"79","NM_001291345.2",0.067881845794573,0.914061792193004,1,0.10791667177434,9.10386648796449
"80","NM_001290264.2",-0.32697276482202,0.464919462440416,1,-0.730770308150213,9.37931697297398
"81","NM_001110781.3",-0.0291127200825437,0.888903783009522,1,-0.139691448822436,41.0417469588939
"82","NM_024011.4",-0.0173051616411534,0.96648910417233,1,-0.0420120348414201,13.6710814713748
"83","NM_001313982.2",0.431733470786567,0.608892479065712,1,0.511655009037546,4.05361785524627
"84","NM_001313896.2",-2.19850618341408,0.233695522479387,1,-1.19089317937642,1.30807266623875
"85","NM_033529.4",-0.718625822967278,0.384498729185214,1,-0.869637149639993,6.37036228505488
"86","NM_001198995.1",-0.345842145206485,0.510446501378844,1,-0.658142604712413,10.1888995423353
"87","NM_001353642.2",0.126989659528943,0.864363616006029,1,0.170822144751496,4.59418001094772
"88","NM_023018.5",4.57087800943649,0.0359511525577072,1,2.09747947135964,1.98201217014136
"89","NM_001198993.2",-0.184570454368411,0.383647718319193,1,-0.871194947263402,64.6236531010736
"90","NM_001198994.2",-0.916107356499433,0.162196920458967,1,-1.39772081721216,5.6125090107873
"91","NM_001353641.2",0,1,1,0,0.0579907088978761
"92","NM_002074.5",0.0244499948373535,0.745396234838507,1,0.324715721547267,328.680920603332
"93","NM_001330313.2",0.433706471002184,0.781196831375862,1,0.277759696903796,0.690190141992019
"94","NM_138705.4",-0.584610557497919,0.845338760788094,1,-0.195069217142189,0.691057067448263
"95","NM_178545.4",-0.829804959681027,0.388038349243329,1,-0.863180289110952,2.55625699432371
"96","NM_001304360.2",-0.567674631223955,0.702099283060305,1,-0.38248819560994,0.829812129681225
"97","NM_000815.5",-1.20612087316952,0.304919095956932,1,-1.02594163492184,1.36335042974234
"98","NM_002744.6",0.0638045145038042,0.735968096210753,1,0.337197401238544,50.6365014734006
"99","NM_003036.4",-0.237021108855687,0.356615968514191,1,-0.921832468800099,40.3216042646409
"100","NM_024848.3",-1.40220218585959,0.186496822099406,1,-1.32101362238818,5.13485889732434
"101","NM_001301060.2",-0.139915412407696,0.783055134503276,1,-0.27533987185462,8.54906535622351
"102","NM_007033.5",-0.107525775199944,0.526224968117892,1,-0.633779140653994,62.7393078999909
"103","NM_018216.4",-0.173563839179379,0.5974024552672,1,-0.528139588708859,36.4745782165651
"104","NM_001195741.3",-0.944349038463759,0.895142844457139,1,-0.131799547519802,0.0541103639750895
"105","NM_001195740.3",-2.42750056865638,0.733057323664734,1,-0.341061447203924,0.111709413800961
"106","NM_001195738.3",-1.64363263514386,0.151906480880102,1,-1.43282980696738,6.25456794878263
"107","NM_152371.5",-0.0827792984710433,0.89514371108171,1,-0.13179845189212,8.06727124162994
"108","NM_001195737.3",4.16158403076015,0.0027422324785678,1,2.99524637357339,2.23810941313478
"109","NM_001195736.3",-1.17588306402405,0.166470276825678,1,-1.38363489834876,3.94356742852726
"110","NM_199454.3",0.979194971595214,0.891297275936816,1,0.136662874565808,0.19508760796892
"111","NM_022114.4",-0.304980120271616,0.541644684264636,1,-0.610327801010661,9.02579090003405
"112","NM_014448.4",-0.467880133143826,0.385316935749713,1,-0.868141388492534,8.17122134604969
"113","NM_001409.4",-0.720016354644185,0.412711007494272,1,-0.819132173315884,3.08148775228396
"114","NM_182752.4",-0.0334331314122092,0.914483836447829,1,-0.107384643904887,17.8736378383722
"115","NM_017818.4",-0.213263885949331,0.355397526970262,1,-0.924170548375014,56.6054926937259
"116","NM_001204186.2",0,1,1,0,0.0835790509316753
"117","NM_001204185.2",0.00730219866348434,0.998129040494826,1,0.00234490214711029,0.577183963074677
"118","NM_001204184.2",0.0122591216719655,0.996293903794208,1,0.00464491947148642,0.673320771844467
"119","NM_005427.4",-0.15403449350964,0.874055663262759,1,-0.158509083866824,3.96100877431032
"120","NM_001126240.3",-0.944349038463759,0.895142844457139,1,-0.131799547519802,0.0549985043245958
"121","NM_001204192.2",-1.20046011344234,0.313836680707694,1,-1.00720414684332,2.81131247847218
"122","NM_152492.3",0.912893338262396,0.841532590809746,1,0.199933499151213,0.276818388302024
"123","NM_020710.3",-0.0868499225212549,0.717489778420316,1,-0.361815674028816,35.1837591881268
"124","NM_014704.4",-0.09820840610526,0.713971225922694,1,-0.366527862182272,23.5432163847426
"125","NM_004402.4",0.0605369960467487,0.905742799187994,1,0.11841000439329,10.1840038653047
"126","NM_001320136.2",-0.988902386856412,0.496439683563826,1,-0.68010230740349,2.6019112483863
"127","NM_001320132.2",-0.191605013027501,0.807138904771539,1,-0.244118681052841,4.20221044354775
"128","NM_207356.3",0.175703776890451,0.363825730789446,1,0.908099355827706,47.05941972014
"129","NM_015102.5",-0.182305260177561,0.712288231328081,1,-0.36878467103821,9.59286449004941
"130","NM_001291593.2",-1.87860849404991,0.34235182546967,1,-0.949528615065589,0.721449964167725
"131","NM_001291594.2",0.0165426587750155,0.992368143432284,1,0.00956525958922863,1.08369130061894
"132","NM_001199861.2",0.55139137788917,0.494488120590771,1,0.683187895170146,3.37022867739964
"133","NM_172130.3",-1.23272728350827,0.138542450513312,1,-1.48124067628841,4.67201700283026
"134","NM_001199860.2",-0.251760735394938,0.853232471494827,1,-0.184995619387184,1.62805498792298
"135","NM_001199863.2",0,1,1,0,0.0275981398648358
"136","NM_001199862.2",-1.83871607681444,0.796844968247016,1,-0.257432433223318,0.081618531588077
"137","NM_015557.3",-0.660940001589111,0.316172334393541,1,-1.00235465478868,4.26260699433425
"138","NM_000983.4",0.0791514745159577,0.328668130669803,1,0.976800091679689,972.496504488729
"139","NM_207396.3",-0.497161385834018,0.380136410669214,1,-0.877644981350548,5.74403120190223
"140","NM_012405.4",0.043981783937196,0.75801668725836,1,0.308086271499965,84.2260524841567
"141","NM_001024598.4",0,1,1,0,0.0281905989669776
"142","NM_207370.4",-0.255941729002393,0.579240669047448,1,-0.554494207162998,8.52985677912939
"143","NM_181866.3",-0.247554339537811,0.315086316639086,1,-1.00460660276115,108.698739656039
"144","NM_181865.3",-2.8364994727402,0.689734868439461,1,-0.399214895741309,0.19265892165751
"145","NM_181864.3",-0.944367820953638,0.781212871383753,1,-0.277738803160089,0.44683430418651
"146","NM_019089.5",0.0179558966395758,0.983633322990128,1,0.0205140263900098,2.23850148991026
"147","NM_001367473.1",-1.46346993241198,0.376554653523525,1,-0.884262264643058,0.862761555010011
"148","NM_001367474.1",0,1,1,0,0.0266021963621019
"149","NM_001265593.1",-2.43049139056818,0.732737214086037,1,-0.341486702092476,0.437743112475806
"150","NM_001042665.1",-0.995326305114219,0.706226675473863,1,-0.376928588083665,1.89509186523324
"151","NM_001042664.1",-0.86477968983024,0.543035881359155,1,-0.608228580646593,4.94951489357746
"152","NM_001265594.2",0.122488604331716,0.930607593308607,1,0.08708041436899,3.36758095736813
"153","NM_024654.5",0.0410167289570281,0.891436547394417,1,0.136486688143807,19.5369293887222
"154","NM_177540.3",0.0174229665657258,0.998059815129977,1,0.00243166352300301,0.140349200177317
"155","NM_138697.4",0.979194971595213,0.891297275936816,1,0.136662874565808,0.110543099145605
"156","NM_001278647.2",1.9753172783223,0.249545081916904,1,1.1514550391921,13.7704988730629
"157","NM_001278648.2",-1.24207512011082,0.425762757602554,1,-0.796463370695095,13.5643633557523
"158","NM_005341.4",0.338154619999224,0.853058816988887,1,0.185217023867646,1.6218298055477
"159","NM_001324309.2",-0.398456822878351,0.579837334762948,1,-0.553622338605702,4.26376423919614
"160","NM_014851.4",-0.0772892643676993,0.810964614167188,1,-0.239181800615445,18.6179054576146
"161","NM_153812.3",0.0436197321400672,0.843230346443927,1,0.197763191272752,37.055057824873
"162","NM_001195752.1",-0.199387172333098,0.572689517704622,1,-0.564094945591681,36.3017570035106
"163","NM_138350.3",-0.223651306219328,0.750511547063689,1,-0.317964919666971,4.12685375981961
"164","NM_018198.4",0.0238750964820339,0.880648102437246,1,0.150147680884741,66.6538318182529
"165","NM_001195563.2",0.0634375214448902,0.548089778086529,1,0.60062500717033,201.434641042781
"166","NM_001349627.2",-0.983668807080133,0.295591007415302,1,-1.04593507842909,2.42953038197823
"167","NM_001349608.2",0.60236110330783,0.485780439914111,1,0.697035719933098,2.29964375738904
"168","NM_001349623.1",0,1,1,0,0.0834696876094758
"169","NM_001349613.1",-0.134485551991815,0.865711344221724,1,-0.169108442749742,3.17797467059464
"170","NM_001349624.3",-0.831312536786694,0.220951219513593,1,-1.2240026721048,3.69583636948669
"171","NM_001349618.2",0.979212982211925,0.797424326710088,1,0.256681923982178,0.498752319621266
"172","NM_001349615.2",0,1,1,0,0.457706707764246
"173","NM_004781.4",-0.00935482837572443,0.941279746456145,1,-0.0736614844416134,121.246426514516
"174","NM_001561.6",-0.330694482294712,0.614034374193165,1,-0.504323061623125,4.25076373775773
"175","NM_007262.5",0.170258449221549,0.0327212797871266,1,2.13548664666731,567.083429775513
"176","NM_018948.4",-0.0164991306447578,0.947764499609322,1,-0.0655143269205184,28.750696619689
"177","NM_001042682.2",-1.3075682713375,0.233398325988905,1,-1.19165047153973,6.04280627544404
"178","NM_012102.4",1.01733548619843,0.495343245852575,1,0.6818350701147,1.27195041017092
"179","NM_001042681.2",-0.00125738768335024,0.996203052858806,1,-0.00475878549191047,25.3778664848919
"180","NM_001201483.4",0.347981906975257,0.134062295706426,1,1.49827315525037,44.2710083044888
"181","NM_001353346.3",0.311160678089879,0.669188699529189,1,0.427261736033953,5.59202434736054
"182","NM_001428.5",0.256365357966288,0.00455541128416714,1,2.83689834821171,3721.75285670602
"183","NM_003039.3",0,1,1,0,0.0802480561808621
"184","NM_001328620.2",0,1,1,0,0.136987923059028
"185","NM_001328621.2",0.297800856378305,0.615223370766435,1,0.502631510611954,5.10859807270522
"186","NM_024980.5",-0.0298479586771939,0.943005283414162,1,-0.071493140831589,10.4396353465855
"187","NM_004285.4",-2.42366423422465,0.706575152930378,1,-0.376459723428568,0.446725900411396
"188","NM_001282587.2",-0.178969565756334,0.580026075771178,1,-0.553346631348397,16.8160410325894
"189","NM_025106.4",0.0173933288056746,0.979182167119674,1,0.0260942452585898,4.06864982583232
"190","NM_032315.3",0.190729689516891,0.560917121851872,1,0.581479809904447,16.2100667416355
"191","NM_001010866.4",-0.468148504911289,0.394503951733218,1,-0.851477869319842,7.16694709159758
"192","NM_001130924.3",-0.548253880861124,0.293330631763483,1,-1.05084315506052,9.90141775486564
"193","NM_005026.5",-1.25075670206064,0.267603205008079,1,-1.10859901092031,2.33182041821043
"194","NM_001350234.2",0.0260954403341608,0.988567712171739,1,0.0143287382540046,1.07729622899955
"195","NM_001350235.1",0.198001885158998,0.738043686831266,1,0.334445133114854,5.32197676852897
"196","NM_001009566.3",-0.247035865545161,0.219997434227454,1,-1.22653494263757,57.2301882042053
"197","NM_001302883.1",0.476916040899702,0.377685758122137,1,0.882168380627343,6.44918795113272
"198","NM_014944.4",0.238954270577968,0.720741039976978,1,0.357468585309127,4.90026018773665
"199","NM_020248.3",0.192241665661293,0.971548433077976,1,0.0356663113773323,1.18665350742998
"200","NM_001012329.2",-0.309360131025646,0.313087373787953,1,-1.00876495099413,23.4536710466542
"201","NM_001316975.2",-0.23535692458917,0.353510343663543,1,-0.927801889635964,33.5147035647431
