"","symbol","log2FC","pvalue","padj","statistic","baseMean"
"1","NM_016588.3",1.12121111996738,3.26039618831392e-08,0.000331125836885162,5.52684561930362,111.97068089851
"2","NM_004052.3",1.30684192148828,1.49810632308888e-07,0.000635036349068483,5.25279206926039,143.972987272871
"3","NM_000291.4",0.847606199529562,1.87584585191557e-07,0.000635036349068483,5.21123803232781,557.363659355835
"4","NM_019058.4",0.736928466174884,2.13472982780896e-06,0.00433606322624557,4.74023262755743,333.835025870412
"5","NM_006096.4",0.6527445778035,1.97644537916498e-06,0.00433606322624557,4.75581793310571,278.631680310436
"6","NM_002629.4",0.389853518764735,3.63062783275081e-06,0.00614544271156954,4.6314790255222,786.845034124039
"7","NM_013332.4",1.8408998814885,6.65108666064461e-06,0.00964977658935809,4.50455916365696,90.4349475148209
"8","NM_005566.4",0.929069276906886,2.19870540105477e-05,0.0279125650663903,4.24369357239311,1058.16526239851
"9","NM_002654.6",0.504623759039062,2.84464545231984e-05,0.0321002435708448,4.18555949511094,1433.77828332941
"10","NM_000365.6",0.440820862357835,4.4362479615704e-05,0.045054534297709,4.08349973654142,1357.23928037804
"11","NM_001428.5",0.402740221757229,8.97640189610045e-05,0.0828766705970875,3.91671431050894,4228.21650523716
"12","NM_003670.3",0.690640425229371,0.000126454103105151,0.098789836241224,3.83326402422503,85.8620879770584
"13","NM_003155.3",1.52417587869744,0.000116961042174807,0.098789836241224,3.85240985119677,28.0283095120813
"14","NM_182943.3",0.922604906160103,0.000249077800247764,0.180688152808306,3.66320627319427,198.837191216635
"15","NM_002046.7",0.492732965900423,0.000603810627273184,0.408820048705764,3.42989690191687,5306.78623776917
"16","NM_001256721.1",2.11104559177055,0.000712258931912879,0.4521063570317,3.38481634340096,17.4328703896549
"17","NM_021127.3",-0.280227826353946,0.000859016664750594,0.513186661600413,-3.33304299518092,799.720650067241
"18","NM_184043.2",0.855845135701548,0.00127964423076292,0.7220037115349,3.2205062037109,799.601104580023
"19","NM_004331.3",0.690344668038174,0.00142419276994758,0.761268514294088,3.18970259109654,56.2611121497675
"20","NM_152298.4",0.526231593823974,0.00169657842967581,0.828982687461568,3.13877123084937,84.0193202819028
"21","NM_006079.5",0.556015078915579,0.00171412331987918,0.828982687461568,3.13575500777004,76.9586405924559
"22","NM_015658.4",-0.0455846644802175,0.887942262635914,1,-0.140908455044505,160.537930870618
"23","NM_198317.3",-0.130052930361692,0.846991474435532,1,-0.192958493618102,15.5589011728569
"24","NM_001142467.2",-0.297857002262209,0.614937330375024,1,-0.503038320456357,65.695152430791
"25","NM_021170.4",-1.13155486370118,0.290857842834783,1,-1.05624161454388,23.1198453715826
