"","symbol","log2FC","pvalue","padj","statistic","baseMean"
"1","NM_002970.3",0.677286670333754,1.89505984273276e-09,5.02380364308454e-06,6.00655562089709,2797.6564755994
"2","NM_001369557.1",1.85329750041638,3.51407938096893e-06,0.00465791221947432,4.63822863063639,120.178350780635
"3","NM_001352332.2",0.518575237700802,6.39065395401078e-06,0.00564720787736086,4.51303477252595,363.653722105863
"4","NM_031203.4",-0.659086340800292,1.49835351997163e-05,0.00993033795361199,-4.32893028411318,134.559988919195
"5","NM_004728.4",0.362295024118726,2.32664196062035e-05,0.0119737119990671,4.23099079329516,317.219826863516
"6","NM_021178.5",0.414511832414416,2.71000648790654e-05,0.0119737119990671,4.19655920023073,365.579447188535
"7","NM_003768.5",0.515073234954163,3.90700887848737e-05,0.0129468506710875,4.11291108958187,114.046706849033
"8","NM_003604.2",-0.50374273429098,3.44963398538789e-05,0.0129468506710875,-4.14155216149214,446.980875122454
"9","NM_023012.6",0.478760525375963,5.57093397368047e-05,0.0147685459642269,4.03028468462297,146.239787077152
"10","NM_006109.5",0.375584115498833,5.56135459458656e-05,0.0147685459642269,4.03068918242412,297.292580526727
"11","NM_001548.5",-0.819283108747431,8.27952516183446e-05,0.0182908510033526,-3.93616154071686,129.068107439505
"12","NM_001145966.2",0.763231672775744,7.69059313900402e-05,0.0182908510033526,3.95384285026523,79.7888668389939
"13","NM_001369555.1",0.761330330762068,9.4160201253617e-05,0.0192014379633337,3.90516734992847,78.3934345273141
"14","NM_006472.6",0.519979470383375,0.000106321770797726,0.0201327867417694,3.87569276307722,218.722204916486
"15","NM_001002800.3",0.849467768067794,0.000114327553036606,0.0202054895400029,3.85798095711936,165.926839999342
"16","NM_006145.3",-0.536430784808571,0.000142052668739303,0.0235363515517433,-3.8045666358325,94.6789736220017
"17","NM_019058.4",-0.607350212639178,0.000192608128689879,0.0300355381856981,-3.72851934086116,333.835025870412
"18","NM_001190702.2",0.439370901476084,0.000218553215252642,0.030493924928145,3.69654537065587,9711.52498483153
"19","NM_001005335.2",0.219433407798888,0.000214275498583734,0.030493924928145,3.70156292656858,787.970603890057
"20","NM_006027.4",0.680363990747583,0.000519062248428241,0.0623796802040628,3.47072139526158,82.2408886549705
"21","NM_100264.3",0.763483161575871,0.00049715034143255,0.0623796802040628,3.4822871133862,82.8277967140813
"22","NM_003733.3",-1.0182300691982,0.000503687094254744,0.0623796802040628,-3.47878788815222,62.9155103878971
"23","NM_002985.3",-0.792827813073028,0.00054120431712314,0.0623796802040628,-3.45948753964335,108.054396119264
"24","NM_005617.4",-0.424316275111681,0.000628667344385565,0.0694415470819222,-3.4189350334127,1151.84110742224
"25","NM_001198906.2",0.610175226073562,0.00069573606212605,0.0737758520278463,3.39125393503615,68.4438773685535
"26","NM_016448.4",0.487051689188674,0.000875559063923057,0.0751050306410531,3.327732462433,90.0571538438943
"27","NM_021019.5",-0.497269119196224,0.000906586563754696,0.0751050306410531,-3.31801795558728,298.925771302357
"28","NM_006445.4",0.25677954886221,0.000882340140688384,0.0751050306410531,3.32558240430412,416.322845735802
"29","NM_012112.5",0.351621525007879,0.000772997180073139,0.0751050306410531,3.36228706521067,260.867385650775
"30","NM_001190470.2",0.379855466405136,0.000866121595963775,0.0751050306410531,3.33075061398681,10246.6283476303
"31","NM_030969.5",-0.481122331493305,0.000786488112766476,0.0751050306410531,-3.35750679167604,118.538261721554
"32","NM_058179.4",-0.325164842266275,0.000891577185782974,0.0751050306410531,-3.32267815298402,216.214775238629
"33","NM_001199742.2",5.28949728000521,0.00096003483771693,0.0760045025621036,3.30198418253959,84.0221339570133
"34","NM_080656.3",-0.479772632315878,0.000974784265225017,0.0760045025621036,-3.29770517860799,108.776724950184
"35","NM_004071.4",0.447426528636498,0.00113642086357229,0.0860757631237185,3.25437518288657,120.886646195883
"36","NM_018454.8",0.623767070877018,0.00121198379978157,0.0868370014384039,3.2360447548987,89.2938957446725
"37","NM_001190487.2",0.304647566481472,0.00118524577501667,0.0868370014384039,3.24240711306527,1774.08747114907
"38","NM_016404.3",-0.574348416120089,0.0014174683622975,0.0951338059019049,-3.19107019723908,178.69116875252
"39","NM_001862.3",-0.644649092926007,0.00143544030029279,0.0951338059019049,-3.18742832474517,198.796484624749
"40","NM_001355.4",-0.869069686456223,0.00143125386605067,0.0951338059019049,-3.1882729019918,95.4905751266937
"41","NM_001136561.3",0.2657238563851,0.00165514326559798,0.102041506909308,3.14601003511985,934.655449025558
"42","NM_001143842.2",0.262868139751206,0.00163447374295476,0.102041506909308,3.14968359478754,319.259369777667
"43","NM_001301069.2",0.716056002642241,0.00164286437736673,0.102041506909308,3.14818721537203,222.55910414922
"44","NM_002038.4",-0.937910406497843,0.00170145033212045,0.102512382510257,-3.13793081303418,172.319186421252
"45","NM_001145514.1",1.07261130902139,0.00177683843807776,0.104675526652092,3.12520060168795,68.4897996646415
"46","NM_001806.4",0.237923296976818,0.00184263466918463,0.106191837130618,3.11448957678945,323.992041525574
"47","NM_002950.4",0.260122261349488,0.00189304037601327,0.10677553269811,3.10651916443432,265.577795709429
"48","NM_000291.4",-0.518378945137646,0.00196582573540639,0.108570917178382,-3.0953472886025,557.363659355835
"49","NM_001258281.1",4.40871052519173,0.00212980477092415,0.112922248954399,3.07150797155378,72.8452393269535
"50","NM_198437.3",1.12631016676456,0.00209595413339484,0.112922248954399,3.07628782558811,64.2501841585045
"51","NM_024116.4",0.360910503745834,0.00238118614788267,0.11910423543466,3.03804472004277,125.35218463763
"52","NM_001078166.2",0.413525250895558,0.00234509121018486,0.11910423543466,3.04264459560106,131.241009638626
"53","NM_018944.3",-0.504310393977856,0.00229302661016087,0.11910423543466,-3.04939514665267,79.2436295940397
"54","NM_005517.4",-0.280043820253007,0.00260058127591355,0.127669277082349,-3.01138588903071,1015.34617817098
"55","NM_001547.5",-0.574890011480903,0.00284219452560036,0.134547458702974,-2.98430914307285,142.103687736459
"56","NM_001689.5",-0.36501810235549,0.00280666898242598,0.134547458702974,-2.98815530057533,166.315611956295
"57","NM_003753.4",0.227616286248073,0.00306098813417807,0.137536941418747,2.96154595178349,507.806046690516
"58","NM_001007565.2",0.666281585249042,0.00301952481156509,0.137536941418747,2.96574322139875,156.114419413248
"59","NM_002106.4",-0.444139671795921,0.00297588145101818,0.137536941418747,-2.9702183527245,1565.01204487918
"60","NM_004832.3",-0.337461934253207,0.00315995345993598,0.139519605938,-2.95173367771882,288.316472163166
"61","NM_003217.3",0.230341016925329,0.00326300096874991,0.139519605938,2.94180996847206,536.729920448465
"62","NM_004060.4",-1.24382618361095,0.00322296104919771,0.139519605938,-2.94563151141105,158.317105382896
"63","NM_006603.5",0.531027425939973,0.00336171960962577,0.141459026747903,2.93256738557402,110.631572982782
"64","NM_005340.7",-0.336385750360129,0.00352627013441459,0.146064720723954,-2.91769683118757,550.223637117356
"65","NM_002166.5",-0.360036466750486,0.00361017256254608,0.147239499435533,-2.91035602393125,143.77814275785
"66","NM_020154.3",0.342781652116396,0.00423913336657827,0.167730485892522,2.85979620001116,140.28199370056
"67","NM_004335.4",-0.997381414360278,0.0042344683998218,0.167730485892522,-2.86014538033802,77.9316193439843
"68","NM_001077489.4",0.466417942499424,0.00436885936280008,0.170321267217397,2.85022294663696,209.464018841866
"69","NM_016001.3",-0.370692938764008,0.00470583900698228,0.180799698659566,-2.82650921491183,134.24670712603
"70","NM_201413.3",0.293065393705601,0.00482294596189506,0.182651853499769,2.81862745120352,231.788916651001
"71","NM_005003.3",-0.3653511940673,0.00495684672299874,0.184906146095399,-2.80982485162071,155.72549774353
"72","NM_021105.3",-0.517797616192233,0.00507628640766912,0.184906146095399,-2.80215254717991,84.6744626782129
"73","NM_177433.3",-0.410908017878085,0.00509171960202344,0.184906146095399,-2.80117311885346,133.873095788264
"74","NM_139126.4",0.42503407507457,0.00525637199682671,0.188305975183616,2.79088761530227,82.5864262038806
"75","NM_004039.3",0.320342796140836,0.00537006877497118,0.189814030965981,2.78395376932657,193.414729301816
"76","NM_001199455.1",0.912749413855463,0.00595064764230118,0.2075679855229,2.75048852105815,173.625171981669
"77","NM_001193416.3",-0.417403792222365,0.00607890148875336,0.209287894112794,-2.74349477890631,117.232829924149
"78","NM_007285.7",-0.319149573937056,0.00624324932398807,0.212190435357594,-2.73472456445764,160.969932550422
"79","NM_006924.5",-0.313191898939905,0.00652204121590353,0.213455941522966,-2.72031166687466,163.656943065242
"80","NM_001040006.2",0.378133442225146,0.00646337632085696,0.213455941522966,2.72329781925751,96.2598607977965
"81","NM_004640.7",0.206360640340341,0.00641530444829554,0.213455941522966,2.72576299884107,706.799675805322
"82","NM_002687.4",0.239198393508461,0.00675360336630679,0.218339055171699,2.70875577296412,539.119123694729
"83","NM_003746.3",-0.269702478466155,0.0068964546805359,0.220271100700008,-2.701803307277,469.032153661189
"84","NM_198530.4",0.370301730474052,0.00701797825773888,0.221484051919831,2.69598995705175,124.79788089865
"85","NM_001163287.2",0.909172938679471,0.00796120187767139,0.248295837384787,2.65371083245401,90.9188658967457
"86","NM_000975.5",0.56683521195309,0.00832859257826868,0.253782746264256,2.63845022577844,122.988461903128
"87","NM_006623.4",-0.399903520655306,0.00824702765742989,0.253782746264256,-2.64178546264076,508.099921644933
"88","NM_000994.4",0.574221023811743,0.00844127053291631,0.254293274804104,2.63389050309841,421.59061736713
"89","NM_017922.4",0.397657365817848,0.0086599317690663,0.255083101331053,2.62519514924211,84.8182560419751
"90","NM_014641.3",0.327837621903611,0.00864421391092769,0.255083101331053,2.62581360484209,125.726817314433
"91","NM_004092.4",-0.345131211007303,0.00923693851723899,0.257759200096848,-2.60315795838224,220.926956909044
"92","NM_024096.2",-0.464788253932858,0.00902551258066971,0.257759200096848,-2.61108625720712,127.231470919163
"93","NM_001166621.1",1.54930745098504,0.00914658557527681,0.257759200096848,2.60652608908132,77.351075065104
"94","NM_001136137.1",1.00651390039086,0.00895290762190991,0.257759200096848,2.6138471624169,101.310573028603
"95","NM_001363819.1",0.337519971886859,0.00917614900578809,0.257759200096848,2.60542078255621,178.93111938336
"96","NM_004546.3",-0.538526198256549,0.00935973951239627,0.25846530674336,-2.59862707375492,220.73666649374
"97","NM_005594.6",-0.895353379118141,0.0103250150503762,0.266629510839287,-2.5647500599262,88.561311632137
"98","NM_003769.3",-0.296867869935892,0.0101160102652732,0.266629510839287,-2.57183838526342,463.692351388687
"99","NM_001078645.3",-0.480956631954392,0.0105052933201245,0.266629510839287,-2.55873783238578,64.6750587785676
"100","NM_001324361.1",0.441522646736865,0.0105605803991419,0.266629510839287,2.55691241399989,63.7162092708746
"101","NM_001352330.2",-0.688391206711423,0.0105295946843389,0.266629510839287,-2.55793442206941,82.2288588577604
"102","NM_001163285.2",-0.634757972135213,0.010459824608685,0.266629510839287,-2.56024549235799,125.565126242093
"103","NM_001364254.2",0.514294829892126,0.010240446411212,0.266629510839287,2.56760265242038,124.146062644471
"104","NM_006908.5",0.320583835980993,0.010214971404144,0.266629510839287,2.56846606207523,159.99247470926
"105","NM_014222.3",-0.357584011988082,0.0104799245214465,0.266629510839287,-2.55957829814316,113.168802213502
"106","NM_013285.3",0.264347638323103,0.0112385672888387,0.278760651634929,2.5351921135731,163.833256421844
"107","NM_004986.4",0.360152954534207,0.0113565259813551,0.278760651634929,2.5315326009815,115.654589286152
"108","NM_138957.3",0.371258332333393,0.0112581393352022,0.278760651634929,2.53458256385293,96.9771377189335
"109","NM_001199341.2",-0.392270129148777,0.0116643996602322,0.283691041277758,-2.52213782365875,321.594003977014
"110","NM_080426.4",0.413455768079239,0.0125451703016026,0.302338604268623,2.49642638979667,492.681796903976
"111","NM_001362979.1",0.731732134247085,0.0127977166052012,0.305646366850345,2.48934928645909,65.1103695359558
"112","NM_015172.4",0.320059267506201,0.0133145045355572,0.314771689151014,2.47524435290482,126.433436915247
"113","NM_001258437.1",0.218931213201234,0.0134172768291455,0.314771689151014,2.47249719040663,422.13364527058
"114","NM_002798.3",-0.26549533611219,0.0136314120166692,0.315717145210124,-2.46683246191772,357.069919339569
"115","NM_006808.3",-0.574097260997802,0.0136957645036455,0.315717145210124,-2.46514544503441,120.974069052979
"116","NM_001145426.2",0.877476726306102,0.0138677796645728,0.316926585265365,2.46067015180491,240.441593195073
"117","NM_002354.3",0.209599687770572,0.014462052037017,0.327682905556684,2.44557710784728,365.878303063076
